Timestamp,/_Config/MecanumDecelTest/DRIVE_SPEED,/_Status/activeOpMode,/_Status/activeOpModeStatus,/_Status/available,/_Status/batteryVoltage,/_Status/enabled,/_Status/errorMessage,/_Status/warningMessage,applied voltage,battery voltage,current amps,duty cycle,loop time ms,position ticks,RUNNING,timestamp ms,velocity from position ticks,velocity radians per second,zero power behavior
0.0010001659393310547,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1.008000135421753,1,"Measure Motor Kinematics","INIT",true,13.918000000000001,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",null,null,null,null,null,null,false,null,null,null,null
2.0310001373291016,1,"Measure Motor Kinematics","RUNNING",true,13.918000000000001,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",null,null,null,null,null,null,true,null,null,null,null
3.0190000534057617,1,"Measure Motor Kinematics","RUNNING",true,13.909,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",null,null,null,null,null,null,true,null,null,null,null
4.01800012588501,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",null,null,null,null,null,null,true,null,null,null,null
4.019000053405762,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.030000000000001,12.030000000000001,7.782,1,15.18446,18717,true,2.4461283710000004,131.71360720104633,0.13531626648627967,"FLOAT"
4.0309998989105225,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.978,11.978,8.285,1,20.383127,18720,true,2.466511498,147.1805577230618,0.2255271108104661,"FLOAT"
4.040999889373779,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.043000000000001,12.043000000000001,8.529,1,10.486001,18722,true,2.4769974990000003,190.7304796175396,0.3157379551346526,"FLOAT"
4.050999879837036,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.938,11.938,8.715,1,10.134251,18724,true,2.48713175,197.35054914270427,0.36084337729674576,"FLOAT"
4.060999870300293,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.965,11.965,8.864,1,10.076501,18727,true,2.497208251,297.7223939143161,0.405948799458839,"FLOAT"
4.07099986076355,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.991,11.991,8.755,1,10.187335000000001,18730,true,2.5073955860000003,294.4832971527882,0.4510542216209322,"FLOAT"
4.08299994468689,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.825000000000001,11.825000000000001,8.919,1,10.033917,18732,true,2.5174295030000002,199.3239529487836,0.49615964378302546,"FLOAT"
4.0929999351501465,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.829,11.829,8.86,1,11.378502000000001,18736,true,2.528808005,351.5401236472077,0.5412650659451187,"FLOAT"
4.105999946594238,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.93,11.93,8.952,1,11.024709000000001,18740,true,2.539832714,362.8213678927942,0.6314759102693052,"FLOAT"
4.116999864578247,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.877,11.877,8.839,1,12.360543000000002,18745,true,2.5521932570000003,404.51297325691917,0.7216867545934915,"FLOAT"
4.128999948501587,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.969,11.969,8.711,1,11.511501,18750,true,2.563704758,434.34822270353794,0.811897598917678,"FLOAT"
4.141999959945679,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.899000000000001,11.899000000000001,8.722,1,11.642751000000002,18755,true,2.575347509,429.45176788544217,0.8570030210797713,"FLOAT"
4.1540000438690186,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.916,11.916,8.525,1,12.907710000000002,18761,true,2.588255219,464.83845701522574,0.9021084432418645,"FLOAT"
4.164000034332275,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.93,11.93,8.434000000000001,1,12.231626,18767,true,2.6004868450000003,490.53167583770136,1.0374247097281442,"FLOAT"
4.174999952316284,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.93,11.93,8.376,1,10.110334,18772,true,2.610597179,494.5435037062079,1.0825301318902374,"FLOAT"
4.184999942779541,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.982000000000001,11.982000000000001,8.255,1,10.299918,18778,true,2.6208970970000003,582.5289094534539,1.1727409762144239,"FLOAT"
4.194999933242798,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",11.951,11.951,8.244,1,10.274543000000001,18784,true,2.6311716400000003,583.967578898643,1.1727409762144239,"FLOAT"
4.205999851226807,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.004,12.004,8.128,1,10.108292,18790,true,2.641279932,593.5720891323676,1.2178463983765173,"FLOAT"
4.2159998416900635,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.013,12.013,8.037,1,10.614918000000001,18796,true,2.65189485,565.2422373870434,1.2629518205386103,"FLOAT"
4.226999998092651,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.039,12.039,7.9670000000000005,1,9.998334000000002,18803,true,2.661893184,700.1166394321293,1.3531626648627966,"FLOAT"
4.238999843597412,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.109,12.109,7.851,1,11.751543000000002,18811,true,2.673644727,680.7616667870763,1.3531626648627966,"FLOAT"
4.250999927520752,1,"Measure Motor Kinematics","RUNNING",true,12.913,true,"","The Driver Station app is obsolete. You should install the new version for this FTC season.",12.135,12.135,7.756,1,11.643335,18819,true,2.685288062,687.0883642873798,1.443373509186983,"FLOAT"
